package,crop,adm0,adm1,adm2,season,variety_a,variety_b,variety_c,variety_d,rank_variety_a,rank_variety_b,rank_variety_c,rank_variety_d,planting_date,day,month,year,DOY,lon,lat,overall_performance,best,worst,overall_vs_local,var_a,var_b,var_c,yield,best_yield,worst_yield,soil,maxDT_VEG,minDT_VEG,maxNT_VEG,minNT_VEG,SU_VEG,TR_VEG,DTR_VEG,MLDS_VEG,MLWS_VEG,R5mm_VEG,R10mm_VEG,R20mm_VEG,SDII_VEG,Rx1day_VEG,Rx5day_VEG,Rtotal_VEG,maxDT_FLO,minDT_FLO,maxNT_FLO,minNT_FLO,SU_FLO,TR_FLO,DTR_FLO,MLDS_FLO,MLWS_FLO,R5mm_FLO,R10mm_FLO,R20mm_FLO,SDII_FLO,Rx1day_FLO,Rx5day_FLO,Rtotal_FLO,maxDT_GRA,minDT_GRA,maxNT_GRA,minNT_GRA,SU_GRA,TR_GRA,DTR_GRA,MLDS_GRA,MLWS_GRA,R5mm_GRA,R10mm_GRA,R20mm_GRA,SDII_GRA,Rx1day_GRA,Rx5day_GRA,Rtotal_GRA,maxDT_FLO_acc,minDT_FLO_acc,maxNT_FLO_acc,minNT_FLO_acc,SU_FLO_acc,TR_FLO_acc,DTR_FLO_acc,MLDS_FLO_acc,MLWS_FLO_acc,R5mm_FLO_acc,R10mm_FLO_acc,R20mm_FLO_acc,SDII_FLO_acc,Rx1day_FLO_acc,Rx5day_FLO_acc,Rtotal_FLO_acc,maxDT_GRA_acc,minDT_GRA_acc,maxNT_GRA_acc,minNT_GRA_acc,SU_GRA_acc,TR_GRA_acc,DTR_GRA_acc,MLDS_GRA_acc,MLWS_GRA_acc,R5mm_GRA_acc,R10mm_GRA_acc,R20mm_GRA_acc,SDII_GRA_acc,Rx1day_GRA_acc,Rx5day_GRA_acc,Rtotal_GRA_acc
paquete 398,commonbean,NIC,Waslala,San Pablo - Las Vallas,Apante-2015,PM2 Don Rey,INTA Ferroso,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,16788,19,12,2015,353,-85.37,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),-9999,C,Humic Nitisols,27.23511003,26.53139127,18.69939202,18.25310332,0,0,8.343599403,22,1,0,0,0,0,0,0,0,28.59379709,27.37106677,18.19771354,17.95,0,0,10.16671004,14,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,29.93762775,28.61897426,18.30973517,17.99979485,0,0,11.06529802,6,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,28.59379709,26.53139127,18.69939202,17.95,0,0,9.342760761,37,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,29.93762775,26.53139127,18.69939202,17.95,0,0,9.845818409,37,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 399,commonbean,NIC,Waslala,Zinica 1,Apante-2015,INTA Precoz,INTA Matagalpa,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16789,20,12,2015,354,-85.37,13.34,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),B,C,Humic Nitisols,27.15068631,27.01306602,18.72354718,18.26609474,0,0,8.630576786,22,1,0,0,0,0,0,0,0,27.69183141,27.20451324,18.30832152,18.23027602,0,0,9.280074599,13,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,28.83835509,27.70693771,18.7698508,18.25462514,0,0,9.762427079,7,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,27.69183141,27.01306602,18.72354718,18.23027602,0,0,8.986939799,36,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,28.83835509,27.01306602,18.7698508,18.23027602,0,0,9.211906005,36,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 400,commonbean,NIC,Waslala,Ocote Kubali,Apante-2015,BRT 103-182,INTA Rojo,ALS 0532-6,-9999,-9999,-9999,-9999,-9999,16787,18,12,2015,352,-85.36,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,Humic Nitisols,25.99,25.81139127,18.2823909,18.07730698,0,0,7.694635143,22,1,0,0,0,0,0,0,0,26.73465871,25.99,18.0683439,17.87279746,0,0,8.501718126,15,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,28.07500559,26.79004849,18.20647893,17.93093995,0,0,9.256874487,6,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,26.73465871,25.81139127,18.2823909,17.87279746,0,0,8.135475718,38,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,28.07500559,25.81139127,18.2823909,17.87279746,0,0,8.459675284,38,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 402,commonbean,NIC,Waslala,San Pablo - Las Vallas,Apante-2015,PM2 Don Rey,INTA Precoz,INTA Matagalpa,-9999,-9999,-9999,-9999,-9999,16788,19,12,2015,353,-85.37,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),-9999,C,Humic Nitisols,27.13558001,27.01306602,18.76634838,18.27868333,0,0,8.605672409,22,1,0,0,0,0,0,0,0,27.68427825,27.16579261,18.30832152,18.23027602,0,0,9.26026013,14,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,28.75183887,27.69938456,18.71315554,18.24958971,0,0,9.731491608,6,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,27.68427825,27.01306602,18.76634838,18.23027602,0,0,8.964728161,37,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,28.75183887,27.01306602,18.76634838,18.23027602,0,0,9.187514329,37,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 403,commonbean,NIC,Waslala,San Pablo - Las Vallas,Apante-2015,ALS 0532-6,BRT 103-182,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.37,13.33,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Better,Yield-(A/B/C),B,A,Humic Nitisols,26.96319657,26.53139127,18.84283476,18.29919806,0,0,8.152998881,22,1,0,0,0,0,0,0,0,28.53813129,27.0991533,18.3084931,17.95,0,0,9.922300966,18,1,0,0,1,2.68744107,77.93579102,77.93579102,77.93579102,29.54486386,28.5683439,18.1385304,17.98944797,0,0,10.87513689,7,2,3,0,0,1.071208553,9.484207153,12.54440212,26.78021383,28.53813129,26.53139127,18.84283476,17.95,0,0,9.119261768,41,1,0,0,1,1.443255389,77.93579102,77.93579102,77.93579102,29.54486386,26.53139127,18.84283476,17.95,0,0,9.634290863,41,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 404,commonbean,NIC,Waslala,San Pablo - Las Vallas,Apante-2015,INTA Ferroso,INTA Rojo,INTA Fuerte Sequia,-9999,-9999,-9999,-9999,-9999,16788,19,12,2015,353,-85.37,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Better,Yield-(A/B/C),-9999,C,Humic Nitisols,27.23511003,26.53139127,18.69939202,18.25310332,0,0,8.343599403,22,1,0,0,0,0,0,0,0,28.59379709,27.37106677,18.19771354,17.95,0,0,10.16671004,14,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,29.93762775,28.61897426,18.30973517,17.99979485,0,0,11.06529802,6,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,28.59379709,26.53139127,18.69939202,17.95,0,0,9.342760761,37,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,29.93762775,26.53139127,18.69939202,17.95,0,0,9.845818409,37,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 405,commonbean,NIC,Waslala,San Pablo - Las Vallas,Apante-2015,INTA Centro Sur,INTA Matagalpa,PM2 Don Rey,-9999,-9999,-9999,-9999,-9999,16788,19,12,2015,353,-85.37,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),A,C,Humic Nitisols,27.23511003,26.53139127,18.69939202,18.25310332,0,0,8.343599403,22,1,0,0,0,0,0,0,0,28.59379709,27.37106677,18.19771354,17.95,0,0,10.16671004,14,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,29.93762775,28.61897426,18.30973517,17.99979485,0,0,11.06529802,6,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,28.59379709,26.53139127,18.69939202,17.95,0,0,9.342760761,37,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,29.93762775,26.53139127,18.69939202,17.95,0,0,9.845818409,37,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 407,commonbean,NIC,Waslala,Zinica 1,Apante-2015,INTA Fuerte Sequia,INTA Rojo,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16789,20,12,2015,354,-85.37,13.34,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Worse,Yield-(A/B/C),A,B,Humic Nitisols,27.15068631,27.01306602,18.72354718,18.26609474,0,0,8.630576786,22,1,0,0,0,0,0,0,0,27.69183141,27.20451324,18.30832152,18.23027602,0,0,9.280074599,13,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,28.83835509,27.70693771,18.7698508,18.25462514,0,0,9.762427079,7,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,27.69183141,27.01306602,18.72354718,18.23027602,0,0,8.986939799,36,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,28.83835509,27.01306602,18.7698508,18.23027602,0,0,9.211906005,36,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 411,commonbean,NIC,Waslala,San Pablo - Las Vallas,Apante-2015,INTA Centro Sur,INTA Fuerte Sequia,INTA Matagalpa,-9999,-9999,-9999,-9999,-9999,16788,19,12,2015,353,-85.37,13.34,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),A,C,Humic Nitisols,27.13558001,27.01306602,18.76634838,18.27868333,0,0,8.605672409,22,1,0,0,0,0,0,0,0,27.68427825,27.16579261,18.30832152,18.23027602,0,0,9.26026013,14,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,28.75183887,27.69938456,18.71315554,18.24958971,0,0,9.731491608,6,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,27.68427825,27.01306602,18.76634838,18.23027602,0,0,8.964728161,37,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,28.75183887,27.01306602,18.76634838,18.23027602,0,0,9.187514329,37,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete_nic_apante_2016_1_084,commonbean,NIC,Waslala,Waslala,Apante-2016,INTA Ferroso,INTA Fuerte Sequia,ALS 0532-6,-9999,-9999,-9999,-9999,-9999,17162,27,12,2016,362,-85.52,13.34,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,Humic Nitisols,23.58942559,23.03112272,15.04387542,14.00810518,0,0,8.870492664,8,2,3,3,0,2.223651123,11.7285862,27.27420282,55.59127808,25.29059306,23.69516971,15.90393883,15.11940694,0,0,8.870246177,11,1,3,2,0,1.538820941,12.05302525,22.79854012,44.62580729,27.91932861,25.40640806,16.1862887,15.90897426,0,0,10.87271487,8,1,1,1,0,0.706809216,10.54889488,10.54889488,17.67023039,25.29059306,23.03112272,15.90393883,14.00810518,0,0,8.864516479,11,2,6,5,0,1.855871951,12.05302525,27.33400393,100.2170854,27.91932861,23.03112272,16.1862887,14.00810518,0,0,9.434512396,11,2,8,6,0,1.634819344,12.05302525,27.33400393,124.2462702
paquete 413,commonbean,NIC,Waslala,San Pablo - Las Vallas,Apante-2015,SJC 730-79,PM2 Don Rey,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16788,19,12,2015,353,-85.37,13.33,Overall_performance-(A/B/C),C,B,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Better,Yield-(A/B/C),C,A,Humic Nitisols,27.23511003,26.53139127,18.69939202,18.25310332,0,0,8.343599403,22,1,0,0,0,0,0,0,0,28.59379709,27.37106677,18.19771354,17.95,0,0,10.16671004,14,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,29.93762775,28.61897426,18.30973517,17.99979485,0,0,11.06529802,6,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,28.59379709,26.53139127,18.69939202,17.95,0,0,9.342760761,37,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,29.93762775,26.53139127,18.69939202,17.95,0,0,9.845818409,37,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 414,commonbean,NIC,Waslala,Zinica 1,Apante-2015,INTA Matagalpa,BRT 103-182,INTA Fuerte Sequia,-9999,-9999,-9999,-9999,-9999,16789,20,12,2015,354,-85.37,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),-9999,C,Humic Nitisols,27.3030884,26.53390899,18.64400224,18.22540843,0,0,8.400221254,22,1,0,0,0,0,0,0,0,28.60638568,27.44812756,18.16820216,17.95,0,0,10.21988617,13,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,30.0380567,28.63156285,18.35179038,18.00231257,1,0,11.11865237,7,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,28.60638568,26.53390899,18.64400224,17.95,0,0,9.398302947,36,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,30.0380567,26.53390899,18.64400224,17.95,1,0,9.900103861,36,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 415,commonbean,NIC,Waslala,Zinica 1,Apante-2015,INTA Precoz,INTA Centro Sur,ALS 0532-6,-9999,-9999,-9999,-9999,-9999,16789,20,12,2015,354,-85.38,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),-9999,B,Humic Nitisols,27.3030884,26.53390899,18.64400224,18.22540843,0,0,8.400221254,22,1,0,0,0,0,0,0,0,28.60638568,27.44812756,18.16820216,17.95,0,0,10.21988617,13,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,30.0380567,28.63156285,18.35179038,18.00231257,1,0,11.11865237,7,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,28.60638568,26.53390899,18.64400224,17.95,0,0,9.398302947,36,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,30.0380567,26.53390899,18.64400224,17.95,1,0,9.900103861,36,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 416,commonbean,NIC,Waslala,Zinica 1,Apante-2015,PM2 Don Rey,INTA Ferroso,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16789,20,12,2015,354,-85.37,13.33,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,A,Humic Nitisols,27.3030884,26.53390899,18.64400224,18.22540843,0,0,8.400221254,22,1,0,0,0,0,0,0,0,28.60638568,27.44812756,18.16820216,17.95,0,0,10.21988617,13,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,30.0380567,28.63156285,18.35179038,18.00231257,1,0,11.11865237,7,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,28.60638568,26.53390899,18.64400224,17.95,0,0,9.398302947,36,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,30.0380567,26.53390899,18.64400224,17.95,1,0,9.900103861,36,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 418,commonbean,NIC,Waslala,Ocote Kubali,Apante-2015,INTA Fuerte Sequia,ALS 0532-6,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,16787,18,12,2015,352,-85.37,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,B,Humic Nitisols,27.16713167,26.53139127,18.74464379,18.28079821,0,0,8.289769421,22,1,0,0,0,0,0,0,0,28.5812085,27.3030884,18.22540843,17.95,0,0,10.11036346,15,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,29.83943678,28.60638568,18.26693398,17.99727714,0,0,11.01435882,6,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,28.5812085,26.53139127,18.74464379,17.95,0,0,9.28673495,38,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,29.83943678,26.53139127,18.74464379,17.95,0,0,9.791872698,38,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 419,commonbean,NIC,Waslala,La Posolera,Apante-2015,INTA Ferroso,PM2 Don Rey,INTA Precoz,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.38,13.33,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),-9999,A,Humic Nitisols,26.54319657,25.91901156,18.69415517,18.02065274,0,0,7.902868333,22,1,0,0,0,0,0,0,0,28.22750839,26.6791533,17.9854047,17.81,0,0,9.702938787,18,1,0,0,1,2.68744107,77.93579102,77.93579102,77.93579102,29.28974263,28.26779187,18.37413652,17.90861992,0,0,10.61054345,7,2,3,0,0,1.071208553,9.484207153,12.54440212,26.78021383,28.22750839,25.91901156,18.69415517,17.81,0,0,8.889011936,41,1,0,0,1,1.443255389,77.93579102,77.93579102,77.93579102,29.28974263,25.91901156,18.69415517,17.81,0,0,9.394550488,41,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 594,commonbean,NIC,Matiguas,Mancera 1,Apante-2015,ALS 0532-6,INTA Fuerte Sequia,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.24,12.91,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),A,C,Humic Nitisols,27.14127191,26.71450578,19.38471839,18.9133495,0,0,7.746066766,10,3,4,0,0,1.507641468,9.821756363,25.02469349,37.6910367,29.35223051,27.2268743,18.94859754,18.69531145,0,0,9.39040242,5,2,5,1,1,2.285029263,23.02047539,30.06667614,66.26584864,31.74900037,29.55868333,18.82024245,18.69027602,14,0,11.73951212,7,2,3,0,0,0.984373341,9.741620064,10.62607813,24.60933352,29.35223051,26.71450578,19.38471839,18.69531145,0,0,8.644299739,10,3,9,1,1,2.204798063,23.02047539,30.06667614,119.0590954,31.74900037,26.71450578,19.38471839,18.69027602,14,0,9.546026656,10,3,12,1,1,1.890374064,23.02047539,30.06667614,143.6684289
paquete 420,commonbean,NIC,Waslala,El Cipres,Apante-2015,INTA Rojo,SJC 730-79,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.37,13.34,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),B,A,Humic Nitisols,27.21415517,27.01306602,18.89415517,18.32903767,0,0,8.515607982,22,1,0,0,0,0,0,0,0,27.6487542,27.1053674,18.30832152,18.23531145,0,0,9.172132151,18,1,0,0,1,2.68744107,77.93579102,77.93579102,77.93579102,28.41950019,27.66889593,18.47145468,18.23027602,0,0,9.619197687,7,2,3,0,0,1.071208553,9.484207153,12.54440212,26.78021383,27.6487542,27.01306602,18.89415517,18.23531145,0,0,8.875295114,41,1,0,0,1,1.443255389,77.93579102,77.93579102,77.93579102,28.41950019,27.01306602,18.89415517,18.23027602,0,0,9.092601983,41,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 421,commonbean,NIC,Waslala,Ocote Kubali,Apante-2015,INTA Fuerte Sequia,INTA Matagalpa,ALS 0532-6,-9999,-9999,-9999,-9999,-9999,16787,18,12,2015,352,-85.36,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,B,Humic Nitisols,26.75792988,26.27417382,18.66013801,18.28379709,0,0,8.032350548,22,1,0,0,0,0,0,0,0,27.69,26.83849683,18.21506527,17.95615442,0,0,9.327663531,15,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,28.7296643,27.67013428,18.22159269,18.01010444,0,0,9.895304178,6,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,27.69,26.27417382,18.66013801,17.95615442,0,0,8.742130548,38,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,28.7296643,26.27417382,18.66013801,17.95615442,0,0,9.077924098,38,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 422,commonbean,NIC,Waslala,Zinica 1,Apante-2015,PM2 Don Rey,INTA Precoz,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,16789,20,12,2015,354,-85.35,13.33,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Humic Nitisols,25.99,25.81390899,18.25045505,18.01184633,0,0,7.732497711,22,1,0,0,0,0,0,0,0,26.79004849,26.02632973,18.0683439,17.87279746,0,0,8.557555915,13,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,28.29656471,26.84543827,18.27238717,17.93093995,0,0,9.37604737,7,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,26.79004849,25.81390899,18.25045505,17.87279746,0,0,8.183596867,36,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,28.29656471,25.81390899,18.27238717,17.87279746,0,0,8.528409832,36,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 424,commonbean,NIC,Waslala,Zinica 1,Apante-2015,INTA Matagalpa,INTA Fuerte Sequia,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16789,20,12,2015,354,-85.37,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),B,C,Humic Nitisols,27.3030884,26.53390899,18.64400224,18.22540843,0,0,8.400221254,22,1,0,0,0,0,0,0,0,28.60638568,27.44812756,18.16820216,17.95,0,0,10.21988617,13,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,30.0380567,28.63156285,18.35179038,18.00231257,1,0,11.11865237,7,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,28.60638568,26.53390899,18.64400224,17.95,0,0,9.398302947,36,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,30.0380567,26.53390899,18.64400224,17.95,1,0,9.900103861,36,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 425,commonbean,NIC,Waslala,Ocote Kubali,Apante-2015,ALS 0532-6,INTA Centro Sur,PM2 Don Rey,-9999,-9999,-9999,-9999,-9999,16787,18,12,2015,352,-85.35,13.33,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),-9999,A,Humic Nitisols,26.08901529,26.01476315,18.3423909,17.77127191,0,0,8.050537791,22,1,0,0,0,0,0,0,0,27.12362551,25.99210369,18.18889593,17.73350615,0,0,8.582622156,15,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,28.66034689,27.19915703,18.28113764,18.11053711,0,0,9.624167848,6,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,27.12362551,25.99210369,18.3423909,17.73350615,0,0,8.341823126,38,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,28.66034689,25.99210369,18.3423909,17.73350615,0,0,8.712182284,38,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 426,commonbean,NIC,Waslala,Ocote Kubali,Apante-2015,INTA Rojo,INTA Ferroso,INTA Precoz,-9999,-9999,-9999,-9999,-9999,16787,18,12,2015,352,-85.35,13.33,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,B,Humic Nitisols,25.99,25.81139127,18.2823909,18.07730698,0,0,7.694635143,22,1,0,0,0,0,0,0,0,26.73465871,25.99,18.0683439,17.87279746,0,0,8.501718126,15,1,0,1,1,3.278305974,84.91304016,84.91304016,95.07087326,28.07500559,26.79004849,18.20647893,17.93093995,0,0,9.256874487,6,2,3,0,0,0.735969467,7.145702839,13.23760748,18.39923668,26.73465871,25.81139127,18.2823909,17.87279746,0,0,8.135475718,38,1,0,1,1,1.760571727,84.91304016,84.91304016,95.07087326,28.07500559,25.81139127,18.2823909,17.87279746,0,0,8.459675284,38,2,3,1,1,1.493027762,84.91304016,84.91304016,113.4701099
paquete 427,commonbean,NIC,Waslala,La posolera,Apante-2015,BRT 103-182,INTA Fuerte Sequia,SJC 730-79,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.37,13.33,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),B,A,Humic Nitisols,26.96319657,26.53139127,18.84283476,18.29919806,0,0,8.152998881,22,1,0,0,0,0,0,0,0,28.53813129,27.0991533,18.3084931,17.95,0,0,9.922300966,18,1,0,0,1,2.68744107,77.93579102,77.93579102,77.93579102,29.54486386,28.5683439,18.1385304,17.98944797,0,0,10.87513689,7,2,3,0,0,1.071208553,9.484207153,12.54440212,26.78021383,28.53813129,26.53139127,18.84283476,17.95,0,0,9.119261768,41,1,0,0,1,1.443255389,77.93579102,77.93579102,77.93579102,29.54486386,26.53139127,18.84283476,17.95,0,0,9.634290863,41,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 428,commonbean,NIC,Waslala,La posolera,Apante-2015,INTA Centro Sur,INTA Matagalpa,ALS 0532-6,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.37,13.34,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Worse,Yield-(A/B/C),-9999,C,Humic Nitisols,27.21415517,27.01306602,18.89415517,18.32903767,0,0,8.515607982,22,1,0,0,0,0,0,0,0,27.6487542,27.1053674,18.30832152,18.23531145,0,0,9.172132151,18,1,0,0,1,2.68744107,77.93579102,77.93579102,77.93579102,28.41950019,27.66889593,18.47145468,18.23027602,0,0,9.619197687,7,2,3,0,0,1.071208553,9.484207153,12.54440212,26.78021383,27.6487542,27.01306602,18.89415517,18.23531145,0,0,8.875295114,41,1,0,0,1,1.443255389,77.93579102,77.93579102,77.93579102,28.41950019,27.01306602,18.89415517,18.23027602,0,0,9.092601983,41,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
paquete 429,commonbean,NIC,Waslala,Zinica 1,Apante-2015,INTA Precoz,PM2 Don Rey,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16789,20,12,2015,354,-85.37,13.33,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,B,Humic Nitisols,27.3030884,26.53390899,18.64400224,18.22540843,0,0,8.400221254,22,1,0,0,0,0,0,0,0,28.60638568,27.44812756,18.16820216,17.95,0,0,10.21988617,13,1,1,0,1,3.014482695,77.93579102,77.93579102,87.41999817,30.0380567,28.63156285,18.35179038,18.00231257,1,0,11.11865237,7,2,2,0,0,0.691840267,6.788991451,12.54440212,17.29600668,28.60638568,26.53390899,18.64400224,17.95,0,0,9.398302947,36,1,1,0,1,1.618888855,77.93579102,77.93579102,87.41999817,30.0380567,26.53390899,18.64400224,17.95,1,0,9.900103861,36,2,3,0,1,1.377842169,77.93579102,77.93579102,104.7160048
