LAT,LON,YEAR,DOY,T2M_MAX,T2M_MIN
13.75,-85.75,2016,15,31.23,19.03
13.75,-85.25,2016,15,30.69,20.01
13.75,-84.75,2016,15,30.28,20.95
13.75,-84.25,2016,15,29.74,21.39
14.25,-86.25,2016,15,31.48,18.49
14.25,-85.75,2016,15,31.42,19.36
14.25,-85.25,2016,15,30.26,19.96
14.25,-84.75,2016,15,28.88,20.69
14.25,-84.25,2016,15,28.04,21.26
14.75,-86.25,2016,15,30.79,18.35
14.75,-85.75,2016,15,30.61,18.99
14.75,-85.25,2016,15,29.4,19.71
14.75,-84.75,2016,15,28.32,20.41
14.75,-84.25,2016,15,27.99,21.13
12.75,-86.25,2016,16,33.84,20.06
12.75,-85.75,2016,16,32.51,19.1
12.75,-85.25,2016,16,32.54,19
12.75,-84.75,2016,16,32.83,19.41
12.75,-84.25,2016,16,31.93,20.41
13.25,-86.25,2016,16,32.32,18.19
13.25,-85.75,2016,16,31.35,18.65
13.25,-85.25,2016,16,31.87,19.14
13.25,-84.75,2016,16,32.52,19.68
13.25,-84.25,2016,16,31.75,20.63
13.75,-86.25,2016,16,32.06,17.94
13.75,-85.75,2016,16,31.47,18.74
13.75,-85.25,2016,16,30.96,19.36
13.75,-84.75,2016,16,30.63,20.04
13.75,-84.25,2016,16,30.02,21.04
14.25,-86.25,2016,16,31.91,18.31
14.25,-85.75,2016,16,31.62,19.1
14.25,-85.25,2016,16,30.41,19.61
14.25,-84.75,2016,16,29.05,20.2
14.25,-84.25,2016,16,28.25,20.95
14.75,-86.25,2016,16,31.11,18.16
14.75,-85.75,2016,16,30.71,18.78
14.75,-85.25,2016,16,29.45,19.22
14.75,-84.75,2016,16,28.35,19.78
14.75,-84.25,2016,16,28.06,20.57
12.75,-86.25,2016,17,34.85,20.75
12.75,-85.75,2016,17,33.69,20
12.75,-85.25,2016,17,33.31,20.54
12.75,-84.75,2016,17,33.32,21.44
12.75,-84.25,2016,17,32.43,22.14
13.25,-86.25,2016,17,33.02,18.95
13.25,-85.75,2016,17,32.49,19.4
13.25,-85.25,2016,17,32.84,20.57
13.25,-84.75,2016,17,33.15,21.67
13.25,-84.25,2016,17,32.17,22.14
13.75,-86.25,2016,17,32.21,18.47
13.75,-85.75,2016,17,32.27,19.22
13.75,-85.25,2016,17,32,20
13.75,-84.75,2016,17,31.47,21.04
13.75,-84.25,2016,17,30.5,21.53
14.25,-86.25,2016,17,31.7,18.5
14.25,-85.75,2016,17,32.26,19.3
14.25,-85.25,2016,17,31.46,19.76
14.25,-84.75,2016,17,30.03,20.38
14.25,-84.25,2016,17,28.95,21.08
14.75,-86.25,2016,17,30.31,18.23
14.75,-85.75,2016,17,31.17,18.96
14.75,-85.25,2016,17,30.56,19.69
14.75,-84.75,2016,17,29.41,20.19
14.75,-84.25,2016,17,28.75,20.62
12.75,-86.25,2016,18,32.96,21.45
12.75,-85.75,2016,18,31.49,21.17
12.75,-85.25,2016,18,31.5,21.45
12.75,-84.75,2016,18,31.74,21.91
12.75,-84.25,2016,18,30.9,22.43
13.25,-86.25,2016,18,30.68,19.6
13.25,-85.75,2016,18,30.22,19.98
13.25,-85.25,2016,18,31.03,20.91
13.25,-84.75,2016,18,31.75,21.96
13.25,-84.25,2016,18,31.03,22.48
13.75,-86.25,2016,18,29.44,18.25
13.75,-85.75,2016,18,29.5,19.51
13.75,-85.25,2016,18,29.48,20.19
13.75,-84.75,2016,18,29.56,20.81
13.75,-84.25,2016,18,29.59,21.58
14.25,-86.25,2016,18,28.44,17.41
14.25,-85.75,2016,18,28.86,19.18
14.25,-85.25,2016,18,28.12,19.87
14.25,-84.75,2016,18,27.28,20.29
14.25,-84.25,2016,18,27.42,20.96
14.75,-86.25,2016,18,26.52,16.63
14.75,-85.75,2016,18,26.95,18.15
14.75,-85.25,2016,18,26.62,19.23
14.75,-84.75,2016,18,26.11,20.19
14.75,-84.25,2016,18,26.17,21.25
12.75,-86.25,2016,19,31.06,19.35
12.75,-85.75,2016,19,29.26,19.35
12.75,-85.25,2016,19,29.14,20.02
12.75,-84.75,2016,19,29.62,20.86
12.75,-84.25,2016,19,29.44,21.73
13.25,-86.25,2016,19,28.91,17.01
13.25,-85.75,2016,19,28.23,18.08
13.25,-85.25,2016,19,28.9,19.6
13.25,-84.75,2016,19,29.45,20.64
13.25,-84.25,2016,19,28.9,21.33
13.75,-86.25,2016,19,28.23,16.52
13.75,-85.75,2016,19,28.1,17.73
13.75,-85.25,2016,19,28.09,18.95
13.75,-84.75,2016,19,28.12,19.88
13.75,-84.25,2016,19,27.83,20.69
14.25,-86.25,2016,19,28.12,16.38
14.25,-85.75,2016,19,28.22,17.72
14.25,-85.25,2016,19,27.65,18.68
14.25,-84.75,2016,19,26.96,19.31
14.25,-84.25,2016,19,26.7,20.1
14.75,-86.25,2016,19,27.07,15.99
14.75,-85.75,2016,19,27.26,17.2
14.75,-85.25,2016,19,26.94,18.45
14.75,-84.75,2016,19,26.49,19.36
14.75,-84.25,2016,19,26.38,20.22
12.75,-86.25,2016,20,31.14,18.71
12.75,-85.75,2016,20,29.86,18.27
12.75,-85.25,2016,20,29.99,18.74
12.75,-84.75,2016,20,30.48,19.86
12.75,-84.25,2016,20,30.09,21.26
13.25,-86.25,2016,20,29.02,16.64
13.25,-85.75,2016,20,28.37,17.18
13.25,-85.25,2016,20,29.05,18.13
13.25,-84.75,2016,20,29.77,19.24
13.25,-84.25,2016,20,29.43,20.4
13.75,-86.25,2016,20,28.49,16.22
13.75,-85.75,2016,20,28.18,16.93
13.75,-85.25,2016,20,28.06,17.7
13.75,-84.75,2016,20,28.08,18.67
13.75,-84.25,2016,20,28.02,19.84
14.25,-86.25,2016,20,28.37,15.95
14.25,-85.75,2016,20,28.28,16.7
14.25,-85.25,2016,20,27.68,17.51
14.25,-84.75,2016,20,27.08,18.47
14.25,-84.25,2016,20,26.88,19.62
14.75,-86.25,2016,20,27.67,15.5
14.75,-85.75,2016,20,27.6,16.21
14.75,-85.25,2016,20,27.27,17.32
14.75,-84.75,2016,20,26.94,18.61
14.75,-84.25,2016,20,26.95,19.94
12.75,-86.25,2016,21,33.08,18.63
12.75,-85.75,2016,21,31.72,18.66
12.75,-85.25,2016,21,31.67,19.2
12.75,-84.75,2016,21,31.95,19.74
12.75,-84.25,2016,21,31.18,20.49
13.25,-86.25,2016,21,31.21,17.05
13.25,-85.75,2016,21,30.55,17.8
13.25,-85.25,2016,21,31.11,18.63
13.25,-84.75,2016,21,31.69,19.27
13.25,-84.25,2016,21,30.96,19.93
13.75,-86.25,2016,21,30.66,17
13.75,-85.75,2016,21,30.52,17.87
13.75,-85.25,2016,21,30.15,18.64
13.75,-84.75,2016,21,29.82,19.08
13.75,-84.25,2016,21,29.3,19.47
14.25,-86.25,2016,21,30.44,17.14
14.25,-85.75,2016,21,30.65,18.2
14.25,-85.25,2016,21,29.65,18.98
14.25,-84.75,2016,21,28.4,19.4
14.25,-84.25,2016,21,27.71,19.69
14.75,-86.25,2016,21,29.88,17.13
14.75,-85.75,2016,21,29.96,18
14.75,-85.25,2016,21,28.95,18.84
14.75,-84.75,2016,21,27.96,19.41
14.75,-84.25,2016,21,27.65,20.18
12.75,-86.25,2016,22,33.59,19.15
12.75,-85.75,2016,22,32.28,19.47
12.75,-85.25,2016,22,32.24,20.27
12.75,-84.75,2016,22,32.57,21.17
12.75,-84.25,2016,22,31.87,22.03
13.25,-86.25,2016,22,31.85,17.23
13.25,-85.75,2016,22,31.22,18.34
13.25,-85.25,2016,22,31.75,19.37
13.25,-84.75,2016,22,32.33,20.63
13.25,-84.25,2016,22,31.56,21.91
13.75,-86.25,2016,22,31.34,17.24
13.75,-85.75,2016,22,31.23,18.19
13.75,-85.25,2016,22,30.94,18.89
13.75,-84.75,2016,22,30.59,19.71
13.75,-84.25,2016,22,29.94,20.75
14.25,-86.25,2016,22,31.23,17.73
14.25,-85.75,2016,22,31.39,18.63
14.25,-85.25,2016,22,30.49,19.4
14.25,-84.75,2016,22,29.18,19.79
14.25,-84.25,2016,22,28.3,20.2
14.75,-86.25,2016,22,30.39,17.45
14.75,-85.75,2016,22,30.62,18.1
14.75,-85.25,2016,22,29.65,19.37
14.75,-84.75,2016,22,28.55,20.31
14.75,-84.25,2016,22,28.09,20.95
12.75,-86.25,2016,23,32.74,20.2
12.75,-85.75,2016,23,31.28,19.8
12.75,-85.25,2016,23,31.26,20.03
12.75,-84.75,2016,23,31.43,20.7
12.75,-84.25,2016,23,30.61,21.43
13.25,-86.25,2016,23,30.18,16.38
13.25,-85.75,2016,23,29.82,17.82
13.25,-85.25,2016,23,30.42,19.26
13.25,-84.75,2016,23,30.95,20.35
13.25,-84.25,2016,23,30.27,20.96
13.75,-86.25,2016,23,28.04,14.96
13.75,-85.75,2016,23,28.56,16.71
13.75,-85.25,2016,23,28.75,18.16
13.75,-84.75,2016,23,28.86,19.15
13.75,-84.25,2016,23,28.39,19.84
14.25,-86.25,2016,23,25.94,14.64
14.25,-85.75,2016,23,27.19,16.41
14.25,-85.25,2016,23,27.4,17.56
14.25,-84.75,2016,23,26.81,18.31
14.25,-84.25,2016,23,26.01,19.02
14.75,-86.25,2016,23,23.23,14.12
14.75,-85.75,2016,23,24.73,15.64
14.75,-85.25,2016,23,25.54,17.15
14.75,-84.75,2016,23,25.58,18.21
14.75,-84.25,2016,23,25.29,19
12.75,-86.25,2016,24,31.51,17.14
12.75,-85.75,2016,24,29.8,16.64
12.75,-85.25,2016,24,29.66,17.08
12.75,-84.75,2016,24,29.87,18.26
12.75,-84.25,2016,24,29.29,19.65
13.25,-86.25,2016,24,29.2,14.29
13.25,-85.75,2016,24,28.43,15.08
13.25,-85.25,2016,24,28.94,16.5
13.25,-84.75,2016,24,29.39,17.92
13.25,-84.25,2016,24,28.77,19.06
13.75,-86.25,2016,24,28.08,13.61
13.75,-85.75,2016,24,27.96,14.76
13.75,-85.25,2016,24,27.62,16.06
13.75,-84.75,2016,24,27.39,17.07
13.75,-84.25,2016,24,27.1,18.02
14.25,-86.25,2016,24,27.24,13.57
14.25,-85.75,2016,24,27.62,14.76
14.25,-85.25,2016,24,26.89,15.61
14.25,-84.75,2016,24,25.99,16.43
14.25,-84.25,2016,24,25.51,17.57
14.75,-86.25,2016,24,25.11,13.44
14.75,-85.75,2016,24,25.43,14.36
14.75,-85.25,2016,24,25.35,15.39
14.75,-84.75,2016,24,25.17,16.49
14.75,-84.25,2016,24,25.22,17.86
12.75,-86.25,2016,25,31.87,18.01
12.75,-85.75,2016,25,29.99,17.28
12.75,-85.25,2016,25,29.95,17.66
12.75,-84.75,2016,25,30.27,18.65
12.75,-84.25,2016,25,29.66,19.84
13.25,-86.25,2016,25,29.98,15.27
13.25,-85.75,2016,25,28.8,15.81
13.25,-85.25,2016,25,29.32,16.89
13.25,-84.75,2016,25,29.83,18.06
13.25,-84.25,2016,25,29.14,19.07
13.75,-86.25,2016,25,29.16,14.28
13.75,-85.75,2016,25,28.51,15.21
13.75,-85.25,2016,25,28.11,16.1
13.75,-84.75,2016,25,27.9,17
13.75,-84.25,2016,25,27.54,17.97
14.25,-86.25,2016,25,28.74,13.78
14.25,-85.75,2016,25,28.4,14.59
14.25,-85.25,2016,25,27.45,15.43
14.25,-84.75,2016,25,26.46,16.39
14.25,-84.25,2016,25,26.01,17.61
14.75,-86.25,2016,25,28.01,13.02
14.75,-85.75,2016,25,27.58,13.78
14.75,-85.25,2016,25,26.66,15.17
14.75,-84.75,2016,25,25.87,16.77
14.75,-84.25,2016,25,25.72,18.35
12.75,-86.25,2016,26,32.98,18.98
12.75,-85.75,2016,26,31.73,18.35
12.75,-85.25,2016,26,32,18.97
12.75,-84.75,2016,26,32.39,20.08
12.75,-84.25,2016,26,31.6,21.29
13.25,-86.25,2016,26,31.23,16.48
13.25,-85.75,2016,26,30.49,17.03
13.25,-85.25,2016,26,31.41,18.37
13.25,-84.75,2016,26,32.11,19.72
13.25,-84.25,2016,26,31.26,20.8
13.75,-86.25,2016,26,30.77,15.92
13.75,-85.75,2016,26,30.49,16.56
13.75,-85.25,2016,26,30.59,17.64
13.75,-84.75,2016,26,30.61,18.76
13.75,-84.25,2016,26,29.96,19.88
14.25,-86.25,2016,26,30.55,15.88
14.25,-85.75,2016,26,30.6,16.37
14.25,-85.25,2016,26,30.26,16.98
14.25,-84.75,2016,26,29.47,17.72
14.25,-84.25,2016,26,28.61,18.89
14.75,-86.25,2016,26,29.97,15.48
14.75,-85.75,2016,26,29.84,15.76
14.75,-85.25,2016,26,29.57,16.82
14.75,-84.75,2016,26,28.94,17.7
14.75,-84.25,2016,26,28.33,18.67
12.75,-86.25,2016,27,33.45,18.74
12.75,-85.75,2016,27,32.44,18.88
12.75,-85.25,2016,27,32.87,19.58
12.75,-84.75,2016,27,33.33,20.53
12.75,-84.25,2016,27,32.43,21.5
13.25,-86.25,2016,27,31.9,17.11
13.25,-85.75,2016,27,31.22,17.88
13.25,-85.25,2016,27,32.13,18.82
13.25,-84.75,2016,27,32.92,19.96
13.25,-84.25,2016,27,32.07,20.82
13.75,-86.25,2016,27,31.57,17.29
13.75,-85.75,2016,27,31.31,17.95
13.75,-85.25,2016,27,31.28,18.56
13.75,-84.75,2016,27,31.23,19.26
13.75,-84.25,2016,27,30.45,20.04
14.25,-86.25,2016,27,31.43,17.7
14.25,-85.75,2016,27,31.45,18.45
14.25,-85.25,2016,27,30.92,19.14
14.25,-84.75,2016,27,29.86,19.58
14.25,-84.25,2016,27,28.75,20.13
14.75,-86.25,2016,27,30.84,17.58
14.75,-85.75,2016,27,30.62,18.15
14.75,-85.25,2016,27,30.12,19.07
14.75,-84.75,2016,27,29.14,19.98
14.75,-84.25,2016,27,28.34,20.74
12.75,-86.25,2016,28,34.18,20.7
12.75,-85.75,2016,28,32.68,19.67
12.75,-85.25,2016,28,32.57,19.65
12.75,-84.75,2016,28,32.85,20.05
12.75,-84.25,2016,28,32.21,20.8
13.25,-86.25,2016,28,32.23,18.53
13.25,-85.75,2016,28,31.47,18.87
13.25,-85.25,2016,28,32.08,19.35
13.25,-84.75,2016,28,32.58,19.9
13.25,-84.25,2016,28,31.73,20.6
13.75,-86.25,2016,28,31.6,17.93
13.75,-85.75,2016,28,31.45,18.91
13.75,-85.25,2016,28,31.3,19.28
13.75,-84.75,2016,28,30.96,19.4
13.75,-84.25,2016,28,30.15,19.85
14.25,-86.25,2016,28,31.13,18.35
14.25,-85.75,2016,28,31.64,19.55
14.25,-85.25,2016,28,30.98,19.86
14.25,-84.75,2016,28,29.67,19.72
14.25,-84.25,2016,28,28.52,19.93
14.75,-86.25,2016,28,29.82,18.25
14.75,-85.75,2016,28,30.66,19.07
14.75,-85.25,2016,28,30.26,19.73
14.75,-84.75,2016,28,29.09,20.03
14.75,-84.25,2016,28,28.1,20.47
12.75,-86.25,2016,29,33.14,21.52
12.75,-85.75,2016,29,32.32,20.82
12.75,-85.25,2016,29,32.66,20.94
12.75,-84.75,2016,29,33.11,21.24
12.75,-84.25,2016,29,32.4,21.66
13.25,-86.25,2016,29,30.04,19.58
13.25,-85.75,2016,29,30,20.11
13.25,-85.25,2016,29,31.58,20.68
13.25,-84.75,2016,29,32.63,21.23
13.25,-84.25,2016,29,31.83,21.76
13.75,-86.25,2016,29,28.96,18.45
13.75,-85.75,2016,29,28.98,19.82
13.75,-85.25,2016,29,29.89,20.69
13.75,-84.75,2016,29,30.58,21.03
13.75,-84.25,2016,29,30.24,21.31
14.25,-86.25,2016,29,28.16,17.74
14.25,-85.75,2016,29,28.62,19.4
14.25,-85.25,2016,29,28.94,20.05
14.25,-84.75,2016,29,28.9,20.69
14.25,-84.25,2016,29,28.72,20.81
14.75,-86.25,2016,29,26.04,16.86
14.75,-85.75,2016,29,26.93,18.48
14.75,-85.25,2016,29,27.57,19.58
14.75,-84.75,2016,29,27.96,20.74
14.75,-84.25,2016,29,28.01,20.91
12.75,-86.25,2016,30,33.05,20.69
12.75,-85.75,2016,30,31.55,20.24
12.75,-85.25,2016,30,31.66,20.77
12.75,-84.75,2016,30,32.15,21.54
12.75,-84.25,2016,30,31.63,22.26
13.25,-86.25,2016,30,30.79,17.89
13.25,-85.75,2016,30,30.14,18.65
13.25,-85.25,2016,30,30.99,19.92
13.25,-84.75,2016,30,31.74,21.06
13.25,-84.25,2016,30,31.15,21.83
13.75,-86.25,2016,30,29.91,16.83
13.75,-85.75,2016,30,29.65,18.07
13.75,-85.25,2016,30,29.89,19.24
13.75,-84.75,2016,30,30.06,20.34
13.75,-84.25,2016,30,29.59,21.26
14.25,-86.25,2016,30,29.61,16.25
14.25,-85.75,2016,30,29.43,17.81
14.25,-85.25,2016,30,29.2,19
14.25,-84.75,2016,30,28.63,20.06
14.25,-84.25,2016,30,28.09,21.02
14.75,-86.25,2016,30,28.77,15.76
14.75,-85.75,2016,30,28.47,17.21
14.75,-85.25,2016,30,28.12,18.69
14.75,-84.75,2016,30,27.58,20.11
14.75,-84.25,2016,30,27.35,21.24
12.75,-86.25,2016,31,33.27,19.91
12.75,-85.75,2016,31,31.81,19.84
12.75,-85.25,2016,31,32.04,20.46
12.75,-84.75,2016,31,32.54,21.17
12.75,-84.25,2016,31,31.87,21.9
13.25,-86.25,2016,31,31.46,18.1
13.25,-85.75,2016,31,30.5,18.78
13.25,-85.25,2016,31,31.41,19.86
13.25,-84.75,2016,31,32.3,20.8
13.25,-84.25,2016,31,31.65,21.48
13.75,-86.25,2016,31,31.04,17.88
13.75,-85.75,2016,31,30.59,18.75
13.75,-85.25,2016,31,30.55,19.55
13.75,-84.75,2016,31,30.57,20.3
13.75,-84.25,2016,31,30.02,20.98
14.25,-86.25,2016,31,30.86,17.93
14.25,-85.75,2016,31,30.77,18.79
14.25,-85.25,2016,31,30.22,19.32
14.25,-84.75,2016,31,29.31,19.78
14.25,-84.25,2016,31,28.44,20.42
14.75,-86.25,2016,31,30.23,17.35
14.75,-85.75,2016,31,29.99,18.1
14.75,-85.25,2016,31,29.52,19.14
14.75,-84.75,2016,31,28.73,19.98
14.75,-84.25,2016,31,28.05,20.64
12.75,-86.25,2016,32,33.52,19.72
12.75,-85.75,2016,32,31.99,19.68
12.75,-85.25,2016,32,32.2,20.56
12.75,-84.75,2016,32,32.62,21.46
12.75,-84.25,2016,32,31.89,22.02
13.25,-86.25,2016,32,31.57,17.81
13.25,-85.75,2016,32,30.6,18.66
13.25,-85.25,2016,32,31.5,19.99
13.25,-84.75,2016,32,32.31,21.01
13.25,-84.25,2016,32,31.59,21.52
13.75,-86.25,2016,32,30.91,17.59
13.75,-85.75,2016,32,30.52,18.63
13.75,-85.25,2016,32,30.57,19.62
13.75,-84.75,2016,32,30.65,20.21
13.75,-84.25,2016,32,30.02,20.58
14.25,-86.25,2016,32,30.61,17.8
14.25,-85.75,2016,32,30.58,19.02
14.25,-85.25,2016,32,30.18,19.62
14.25,-84.75,2016,32,29.28,19.71
14.25,-84.25,2016,32,28.21,19.8
14.75,-86.25,2016,32,29.95,17.65
14.75,-85.75,2016,32,29.74,18.67
14.75,-85.25,2016,32,29.4,19.24
14.75,-84.75,2016,32,28.54,19.63
14.75,-84.25,2016,32,27.67,20.09
12.75,-86.25,2016,33,33.53,19.16
12.75,-85.75,2016,33,32.46,18.76
12.75,-85.25,2016,33,32.72,19.06
12.75,-84.75,2016,33,33.15,19.6
12.75,-84.25,2016,33,32.47,20.49
13.25,-86.25,2016,33,31.91,17.43
13.25,-85.75,2016,33,31.23,18.25
13.25,-85.25,2016,33,32.02,18.96
13.25,-84.75,2016,33,32.78,19.69
13.25,-84.25,2016,33,32.13,20.66
13.75,-86.25,2016,33,31.55,17.44
13.75,-85.75,2016,33,31.33,18.38
13.75,-85.25,2016,33,31.26,18.82
13.75,-84.75,2016,33,31.13,19.32
13.75,-84.25,2016,33,30.4,20.29
14.25,-86.25,2016,33,31.41,17.75
14.25,-85.75,2016,33,31.42,18.6
14.25,-85.25,2016,33,30.86,19.03
14.25,-84.75,2016,33,29.8,19.31
14.25,-84.25,2016,33,28.56,19.91
14.75,-86.25,2016,33,30.66,17.55
14.75,-85.75,2016,33,30.43,18.32
14.75,-85.25,2016,33,30,19.13
14.75,-84.75,2016,33,28.99,19.77
14.75,-84.25,2016,33,27.94,20.38
12.75,-86.25,2016,34,34.18,19.62
12.75,-85.75,2016,34,33,18.79
12.75,-85.25,2016,34,33.29,19.01
12.75,-84.75,2016,34,33.71,19.54
12.75,-84.25,2016,34,32.96,20.33
13.25,-86.25,2016,34,32.6,17.67
13.25,-85.75,2016,34,31.75,18.39
13.25,-85.25,2016,34,32.55,19.28
13.25,-84.75,2016,34,33.34,19.85
13.25,-84.25,2016,34,32.6,20.31
13.75,-86.25,2016,34,32.25,17.3
13.75,-85.75,2016,34,31.76,18.72
13.75,-85.25,2016,34,31.59,19.29
13.75,-84.75,2016,34,31.48,19.42
13.75,-84.25,2016,34,30.7,19.76
14.25,-86.25,2016,34,32.11,17.54
14.25,-85.75,2016,34,31.86,19.11
14.25,-85.25,2016,34,31.15,19.34
14.25,-84.75,2016,34,29.99,19.19
14.25,-84.25,2016,34,28.79,19.43
14.75,-86.25,2016,34,31.5,17.64
14.75,-85.75,2016,34,31.08,18.7
14.75,-85.25,2016,34,30.4,19.27
14.75,-84.75,2016,34,29.26,19.41
14.75,-84.25,2016,34,28.24,19.52
12.75,-86.25,2016,35,33.65,20.08
12.75,-85.75,2016,35,32.43,19.44
12.75,-85.25,2016,35,32.72,19.55
12.75,-84.75,2016,35,33.28,19.96
12.75,-84.25,2016,35,32.67,20.88
13.25,-86.25,2016,35,31.55,18.36
13.25,-85.75,2016,35,31.11,18.8
13.25,-85.25,2016,35,32.2,19.32
13.25,-84.75,2016,35,33.09,19.92
13.25,-84.25,2016,35,32.4,20.86
13.75,-86.25,2016,35,30.97,17.96
13.75,-85.75,2016,35,30.97,18.57
13.75,-85.25,2016,35,31.27,18.98
13.75,-84.75,2016,35,31.4,19.37
13.75,-84.25,2016,35,30.8,20.18
14.25,-86.25,2016,35,31,17.95
14.25,-85.75,2016,35,31.25,18.68
14.25,-85.25,2016,35,30.95,19.03
14.25,-84.75,2016,35,30.08,19.28
14.25,-84.25,2016,35,29.1,19.9
14.75,-86.25,2016,35,30.68,17.56
14.75,-85.75,2016,35,30.85,18.23
14.75,-85.25,2016,35,30.48,19.04
14.75,-84.75,2016,35,29.44,19.72
14.75,-84.25,2016,35,28.41,20.47
12.75,-86.25,2016,36,32.74,20.52
12.75,-85.75,2016,36,31.53,20.34
12.75,-85.25,2016,36,31.78,20.96
12.75,-84.75,2016,36,32.08,21.83
12.75,-84.25,2016,36,31.4,22.64
13.25,-86.25,2016,36,30.56,18.45
13.25,-85.75,2016,36,29.97,19.21
13.25,-85.25,2016,36,30.89,20.55
13.25,-84.75,2016,36,31.57,21.56
13.25,-84.25,2016,36,30.99,22
13.75,-86.25,2016,36,29.89,18.08
13.75,-85.75,2016,36,29.5,19.1
13.75,-85.25,2016,36,29.51,19.93
13.75,-84.75,2016,36,29.64,20.56
13.75,-84.25,2016,36,29.52,21.07
14.25,-86.25,2016,36,29.33,17.89
14.25,-85.75,2016,36,29.18,18.68
14.25,-85.25,2016,36,28.74,19.46
14.25,-84.75,2016,36,28.26,20.16
14.25,-84.25,2016,36,27.98,20.28
14.75,-86.25,2016,36,28.13,17.2
14.75,-85.75,2016,36,27.97,18.03
14.75,-85.25,2016,36,27.83,18.83
14.75,-84.75,2016,36,27.45,20.05
14.75,-84.25,2016,36,27.12,20.59
12.75,-86.25,2016,37,32.73,19.11
12.75,-85.75,2016,37,31.35,18.57
12.75,-85.25,2016,37,31.62,19.33
12.75,-84.75,2016,37,32.17,20.31
12.75,-84.25,2016,37,31.78,21.31
13.25,-86.25,2016,37,30.41,17.06
13.25,-85.75,2016,37,29.83,17.66
13.25,-85.25,2016,37,30.84,18.63
13.25,-84.75,2016,37,31.63,19.56
13.25,-84.25,2016,37,31.12,20.55
13.75,-86.25,2016,37,29.48,16.48
13.75,-85.75,2016,37,29.38,17.43
13.75,-85.25,2016,37,29.62,18.12
13.75,-84.75,2016,37,29.8,18.84
13.75,-84.25,2016,37,29.46,19.81
14.25,-86.25,2016,37,29.27,16.23
14.25,-85.75,2016,37,29.4,17.27
14.25,-85.25,2016,37,29.28,17.88
14.25,-84.75,2016,37,28.69,18.34
14.25,-84.25,2016,37,27.98,19.08
14.75,-86.25,2016,37,28.32,15.95
14.75,-85.75,2016,37,28.39,16.91
14.75,-85.25,2016,37,28.65,17.56
14.75,-84.75,2016,37,28.16,18.36
14.75,-84.25,2016,37,27.34,19.31
12.75,-86.25,2016,38,32.95,19.2
12.75,-85.75,2016,38,31.44,18.34
12.75,-85.25,2016,38,31.67,18.16
12.75,-84.75,2016,38,31.97,18.63
12.75,-84.25,2016,38,31.24,19.54
13.25,-86.25,2016,38,30.38,17.33
13.25,-85.75,2016,38,29.68,17.52
13.25,-85.25,2016,38,30.77,17.95
13.25,-84.75,2016,38,31.48,18.34
13.25,-84.25,2016,38,30.78,18.8
13.75,-86.25,2016,38,29.09,16.72
13.75,-85.75,2016,38,28.78,17.59
13.75,-85.25,2016,38,29.18,17.96
13.75,-84.75,2016,38,29.52,18.05
13.75,-84.25,2016,38,29.31,18.23
14.25,-86.25,2016,38,27.85,16.29
14.25,-85.75,2016,38,28,17.23
14.25,-85.25,2016,38,28.23,17.86
14.25,-84.75,2016,38,28.18,17.71
14.25,-84.25,2016,38,27.88,17.63
14.75,-86.25,2016,38,25.71,15.64
14.75,-85.75,2016,38,26.22,16.6
14.75,-85.25,2016,38,27.16,17.74
14.75,-84.75,2016,38,27.48,18.07
14.75,-84.25,2016,38,27.27,18.12
12.75,-86.25,2016,39,31.46,18.63
12.75,-85.75,2016,39,30.05,17.97
12.75,-85.25,2016,39,30.31,18.51
12.75,-84.75,2016,39,31.01,19.78
12.75,-84.25,2016,39,30.84,21.28
13.25,-86.25,2016,39,29.24,15.96
13.25,-85.75,2016,39,28.57,16.63
13.25,-85.25,2016,39,29.42,17.66
13.25,-84.75,2016,39,30.42,18.96
13.25,-84.25,2016,39,30.32,20.41
13.75,-86.25,2016,39,28.27,15.06
13.75,-85.75,2016,39,28.08,16.21
13.75,-85.25,2016,39,28.17,17.14
13.75,-84.75,2016,39,28.57,18.24
13.75,-84.25,2016,39,28.76,19.63
14.25,-86.25,2016,39,27.63,14.62
14.25,-85.75,2016,39,27.91,15.85
14.25,-85.25,2016,39,27.72,16.91
14.25,-84.75,2016,39,27.14,17.98
14.25,-84.25,2016,39,26.68,19.23
14.75,-86.25,2016,39,25.73,14.05
14.75,-85.75,2016,39,26.56,15.22
14.75,-85.25,2016,39,26.91,16.65
14.75,-84.75,2016,39,26.31,18.08
14.75,-84.25,2016,39,25.61,19.45
12.75,-86.25,2016,40,31.47,19.39
12.75,-85.75,2016,40,30.23,18.59
12.75,-85.25,2016,40,30.43,19.02
12.75,-84.75,2016,40,30.75,20.21
12.75,-84.25,2016,40,30.15,21.43
13.25,-86.25,2016,40,29.03,16.87
13.25,-85.75,2016,40,28.67,17.58
13.25,-85.25,2016,40,29.73,18.71
13.25,-84.75,2016,40,30.38,19.95
13.25,-84.25,2016,40,29.71,20.93
13.75,-86.25,2016,40,28.03,16.29
13.75,-85.75,2016,40,28.07,17.39
13.75,-85.25,2016,40,28.26,18.4
13.75,-84.75,2016,40,28.42,19.32
13.75,-84.25,2016,40,28.22,20.22
14.25,-86.25,2016,40,27.38,16.11
14.25,-85.75,2016,40,27.9,16.89
14.25,-85.25,2016,40,27.7,18.05
14.25,-84.75,2016,40,27.1,19.05
14.25,-84.25,2016,40,26.56,19.87
14.75,-86.25,2016,40,25.37,15.86
14.75,-85.75,2016,40,26.27,16.29
